Date,Open,High,Low,Close
19-04-13,47.459999,49.880001,47.07,47.830002
22-04-13,48.599998,50.200001,47.75,50.189999
23-04-13,51,52.919998,50.66,51.009998
24-04-13,50.900002,51.049999,48.98,50.43
25-04-13,50.5,52.400002,50.5,52
26-04-13,53.130001,53.740002,50.619999,51.200001
29-04-13,51.759998,54.990002,51.200001,54.939999
30-04-13,56,58.18,53.759998,53.990002
01-05-13,55.990002,55.990002,53,53.279999
02-05-13,53.849998,55.27,53.700001,54.110001
03-05-13,56.470001,56.470001,54.5,54.549999
06-05-13,56.389999,59.66,55.5,59.5
07-05-13,62,62.369999,55.119999,55.509998
08-05-13,57.5,58.200001,55.709999,55.790001
09-05-13,70.120003,75.769997,63.689999,69.400002
10-05-13,69.650002,81,69.25,76.760002
13-05-13,80.989998,88,79.150002,87.800003
14-05-13,94.220001,97.120003,81.150002,83.239998
15-05-13,81.800003,86.879997,78.110001,84.839996
16-05-13,94.699997,95,88.660004,92.25
17-05-13,92.5,94.440002,87.5,91.5
20-05-13,91.120003,92.5,88.629997,89.940002
21-05-13,88.5,89.989998,85.279999,87.589996
22-05-13,86.370003,90.959999,85.5,87.239998
23-05-13,84.809998,93.010002,83.050003,92.730003
24-05-13,92.599998,97.949997,92,97.080002
28-05-13,101.550003,110.75,100.300003,110.330002
29-05-13,113.550003,114.900002,99,104.629997
30-05-13,102.459999,109.540001,101.199997,104.949997
31-05-13,106.260002,106.440002,97.730003,97.760002
03-06-13,97.620003,97.620003,88.25,92.589996
04-06-13,92.75,96.419998,92.400002,94.839996
05-06-13,93.660004,97.970001,89.110001,95.370003
06-06-13,95.25,99.269997,95.110001,97.349998
07-06-13,98,102.900002,96.699997,102.040001
10-06-13,98.93,102.519997,98.57,100.050003
11-06-13,98.18,98.68,94.050003,94.470001
12-06-13,96.800003,100.480003,95.75,97.730003
13-06-13,99,99.279999,95.120003,98.18
14-06-13,100,102.519997,99.330002,100.300003
17-06-13,103.599998,104.75,101.199997,102.199997
18-06-13,101.75,103.980003,99.199997,103.389999
19-06-13,102.059998,106.669998,102.010002,104.68
20-06-13,104.650002,107.129997,99.449997,100.650002
21-06-13,103.699997,103.699997,97.5,99.550003
24-06-13,96.5,102.870003,95.300003,101.489998
25-06-13,103.099998,104.199997,100.550003,102.400002
26-06-13,103.800003,105.870003,102.660004,105.720001
27-06-13,106.75,110.25,106.129997,109.25
